Estado,Municipio,Colonia,Codigo
Distrito Federal,Benito Juárez,Consejo Nacional de La Ciencia y Tecnología,3949
Distrito Federal,Coyoacán,Villa Coyoacán,4000
Distrito Federal,Coyoacán,Delegación Política Coyoacán,4009
Distrito Federal,Coyoacán,Barrio Santa Catarina,4010
Distrito Federal,Coyoacán,Barrio La Concepción,4020
Distrito Federal,Coyoacán,Barrio San Lucas,4030
Distrito Federal,Coyoacán,Parque San Andrés,4040
Distrito Federal,Coyoacán,Del Carmen,4100
Distrito Federal,Coyoacán,Viveros de Coyoacán,4110
Distrito Federal,Coyoacán,San Mateo,4120
Distrito Federal,Coyoacán,San Diego Churubusco,4120
Distrito Federal,Coyoacán,Cámara Nacional de la Industria Editorial,4129
Distrito Federal,Coyoacán,Campestre Churubusco,4200
Distrito Federal,Coyoacán,Churubusco Country Club,4210
Distrito Federal,Coyoacán,Prado Churubusco,4230
Distrito Federal,Coyoacán,Ermita Churubusco,4239
Distrito Federal,Coyoacán,Hermosillo,4240
Distrito Federal,Coyoacán,Paseos de Taxqueña,4250
Distrito Federal,Coyoacán,20 de Agosto,4259
Distrito Federal,Coyoacán,San Francisco Culhuacán Barrio de San Juan,4260
Distrito Federal,Coyoacán,San Francisco Culhuacán Barrio de San Francisco,4260
Distrito Federal,Coyoacán,San Francisco Culhuacán Barrio de La Magdalena,4260
Distrito Federal,Coyoacán,San Francisco Culhuacán Barrio de Santa Ana,4260
Distrito Federal,Coyoacán,Santa Martha del Sur Quetzalcoatl,4270
Distrito Federal,Coyoacán,Taxqueña,4280
Distrito Federal,Coyoacán,Ajusco,4300
Distrito Federal,Coyoacán,Ajusco Montserrat,4307
Distrito Federal,Coyoacán,Pedregal de Monserrat,4309
Distrito Federal,Coyoacán,Romero de Terreros,4310
Distrito Federal,Coyoacán,Monte de Piedad,4310
Distrito Federal,Coyoacán,ISSSTE,4317
Distrito Federal,Coyoacán,Barrio Oxtopulco Universidad,4318
Distrito Federal,Coyoacán,Torres de Chimalistac,4319
Distrito Federal,Coyoacán,Fortín de Chimalistac,4319
Distrito Federal,Coyoacán,Cuadrante de San Francisco,4320
Distrito Federal,Coyoacán,Romero de Terreros,4320
Distrito Federal,Coyoacán,Pedregal de San Francisco,4320
Distrito Federal,Coyoacán,Villa de San Francisco,4326
Distrito Federal,Coyoacán,Rincón de Guanajuato,4327
Distrito Federal,Coyoacán,Barrio del Niño Jesús,4330
Distrito Federal,Coyoacán,Rosedal,4330
Distrito Federal,Coyoacán,Pedregal de Coyoacán,4330
Distrito Federal,Coyoacán,Pueblo de los Reyes,4330
Distrito Federal,Coyoacán,El Rosedal,4330
Distrito Federal,Coyoacán,Rinconada de los Reyes,4330
Distrito Federal,Coyoacán,Pacifico,4330
Distrito Federal,Coyoacán,Zapata,4336
Distrito Federal,Coyoacán,Montserrat,4337
Distrito Federal,Coyoacán,Mariana,4338
Distrito Federal,Coyoacán,Insurgentes San Angel,4340
Distrito Federal,Coyoacán,Copilco El Bajo,4340
Distrito Federal,Coyoacán,Copilco Universidad ISSSTE,4340
Distrito Federal,Coyoacán,Copilco,4350
Distrito Federal,Coyoacán,Villas Copilco,4350
Distrito Federal,Coyoacán,Altillo Universidad,4350
Distrito Federal,Coyoacán,Acasulco,4350
Distrito Federal,Coyoacán,Integración Latinoamericana,4350
Distrito Federal,Coyoacán,Empleados Federales,4359
Distrito Federal,Coyoacán,Copilco Universidad,4360
Distrito Federal,Coyoacán,Copilco El Alto,4360
Distrito Federal,Coyoacán,Residencial la Cantera,4368
Distrito Federal,Coyoacán,Pedregal de Santo Domingo,4369
Distrito Federal,Coyoacán,Ciudad Jardín,4370
Distrito Federal,Coyoacán,Xotepingo 101,4370
Distrito Federal,Coyoacán,Atlántida,4370
Distrito Federal,Coyoacán,Pueblo La Candelaria,4380
Distrito Federal,Coyoacán,El Rosario,4380
Distrito Federal,Coyoacán,Huayamilpas,4390
Distrito Federal,Coyoacán,Nueva Diaz Ordaz,4390
Distrito Federal,Coyoacán,Educación,4400
Distrito Federal,Coyoacán,Petrolera Taxqueña,4410
Distrito Federal,Coyoacán,Tlalpan FOVISSSTE,4410
Distrito Federal,Coyoacán,Ex-Ejido de San Francisco Culhuacán,4420
Distrito Federal,Coyoacán,Culhuacán CTM Sección V,4440
Distrito Federal,Coyoacán,Culhuacán CTM Sección II,4440
Distrito Federal,Coyoacán,Culhuacán CTM Sección I,4440
Distrito Federal,Coyoacán,El Centinela,4450
Distrito Federal,Coyoacán,Avante,4460
Distrito Federal,Coyoacán,Presidentes Ejidales 2a Sección,4470
Distrito Federal,Coyoacán,Presidentes Ejidales 1a Sección,4470
Distrito Federal,Coyoacán,Culhuacán CTM Sección VI,4480
Distrito Federal,Coyoacán,Culhuacán CTM CROC,4480
Distrito Federal,Coyoacán,Culhuacán CTM Sección X-A,4480
Distrito Federal,Coyoacán,Culhuacán CTM Sección III,4480
Distrito Federal,Coyoacán,Culhuacán CTM Sección VII,4489
Distrito Federal,Coyoacán,Culhuacán CTM Canal Nacional,4490
Distrito Federal,Coyoacán,Culhuacán CTM Sección Piloto,4490
Distrito Federal,Coyoacán,Jardines del Pedregal de San Ángel,4500
Distrito Federal,Coyoacán,Universidad Nacional Autónoma de México,4510
Distrito Federal,Coyoacán,Universidad Nacional Autónoma de México,4513
Distrito Federal,Coyoacán,Multifamiliar Para Maestros,4513
Distrito Federal,Coyoacán,La Otra Banda,4519
Distrito Federal,Coyoacán,Insurgentes Cuicuilco,4530
Distrito Federal,Coyoacán,Torres del Maurel,4535
Distrito Federal,Coyoacán,Pedregal de Santa Ursula,4600
Distrito Federal,Coyoacán,Xotepingo,4610
Distrito Federal,Coyoacán,Pueblo de San Pablo Tepetlapa,4620
Distrito Federal,Coyoacán,Adolfo Ruiz Cortines,4630
Distrito Federal,Coyoacán,El Reloj,4640
Distrito Federal,Coyoacán,Los Fresnos,4650
Distrito Federal,Coyoacán,Pueblo de Santa Ursula Coapa,4650
Distrito Federal,Coyoacán,Pedregal de La Zorra,4660
Distrito Federal,Coyoacán,Joyas del Pedregal,4660
Distrito Federal,Coyoacán,Pedregal de Carrasco,4700
Distrito Federal,Coyoacán,Villa Panamericana,4700
Distrito Federal,Coyoacán,Olímpica,4710
Distrito Federal,Coyoacán,Vistas del Maurel,4718
Distrito Federal,Coyoacán,Pedregal del Sur,4719
Distrito Federal,Coyoacán,Villas del Pedregal,4719
Distrito Federal,Coyoacán,Pedregal del Maurel,4720
Distrito Federal,Coyoacán,Rinconada las Playas INFONAVIT,4729
Distrito Federal,Coyoacán,Cantil del Pedregal,4730
Distrito Federal,Coyoacán,Bosques de Tetlameya,4730
Distrito Federal,Coyoacán,Villas del Imán,4738
Distrito Federal,Coyoacán,Modulo Social Imán,4738
Distrito Federal,Coyoacán,El Caracol,4739
Distrito Federal,Coyoacán,Alianza Popular Revolucionaria,4800
Distrito Federal,Coyoacán,Los Cedros,4800
Distrito Federal,Coyoacán,Prados de Coyoacán,4810
Distrito Federal,Coyoacán,Emiliano Zapata,4815
Distrito Federal,Coyoacán,Los Cipreses,4830
Distrito Federal,Coyoacán,Los Ciruelos,4830
Distrito Federal,Coyoacán,Ex-Ejido de San Pablo Tepetlapa,4840
Distrito Federal,Coyoacán,Secretaria de Marina Armada de México,4843
Distrito Federal,Coyoacán,Sector Marina,4849
Distrito Federal,Coyoacán,Fuentes de Coyoacán,4850
Distrito Federal,Coyoacán,El Hueso INFONAVIT,4859
Distrito Federal,Coyoacán,Espartaco,4870
Distrito Federal,Coyoacán,Los Robles,4870
Distrito Federal,Coyoacán,Los Olivos,4890
Distrito Federal,Coyoacán,Los Olivos,4890
Distrito Federal,Coyoacán,Jardines de Coyoacán,4890
Distrito Federal,Coyoacán,El Parque de Coyoacán,4899
Distrito Federal,Coyoacán,STUNAM,4908
Distrito Federal,Coyoacán,La Virgen,4908
Distrito Federal,Coyoacán,Culhuacán CTM Sección IX-A,4909
Distrito Federal,Coyoacán,Culhuacán CTM Sección VIII,4909
Distrito Federal,Coyoacán,Culhuacán CTM Sección IX-B,4909
Distrito Federal,Coyoacán,Carmen Serdán,4910
Distrito Federal,Coyoacán,Cafetales,4918
Distrito Federal,Coyoacán,Emiliano Zapata Fraccionamiento Popular,4919
Distrito Federal,Coyoacán,Los Girasoles,4920
Distrito Federal,Coyoacán,Almacenes Generales de la S.C.T.,4921
Distrito Federal,Coyoacán,Las Campanas,4929
Distrito Federal,Coyoacán,Santa Cecilia,4930
Distrito Federal,Coyoacán,Campestre Coyoacán,4938
Distrito Federal,Coyoacán,Culhuacán CTM Sección X,4939
Distrito Federal,Coyoacán,Los Sauces,4940
Distrito Federal,Coyoacán,El Mirador,4950
Distrito Federal,Coyoacán,Villa Quietud,4960
Distrito Federal,Coyoacán,Haciendas de Coyoacán,4970
Distrito Federal,Coyoacán,Ex-Hacienda Coapa,4980
Distrito Federal,Coyoacán,Viejo Ejido de Santa Ursula Coapa,4980
Distrito Federal,Coyoacán,Ex-Ejido de Santa Ursula Coapa,4980
Distrito Federal,Cuajimalpa de Morelos,Cuajimalpa,5000
Distrito Federal,Cuajimalpa de Morelos,Delegación Política Cuajimalpa de Morelos,5009
Distrito Federal,Cuajimalpa de Morelos,Zentlapatl,5010
Distrito Federal,Cuajimalpa de Morelos,Loma del Padre,5020
Distrito Federal,Cuajimalpa de Morelos,San Pedro,5030
Distrito Federal,Cuajimalpa de Morelos,La Manzanita,5030
Distrito Federal,Cuajimalpa de Morelos,Ahuatenco,5039
Distrito Federal,Cuajimalpa de Morelos,San Pablo Chimalpa,5050
Distrito Federal,Cuajimalpa de Morelos,José Maria Castorena,5060
Distrito Federal,Cuajimalpa de Morelos,Lomas de Vista Hermosa,5100
Distrito Federal,Cuajimalpa de Morelos,Cooperativa Palo Alto,5110
Distrito Federal,Cuajimalpa de Morelos,Granjas Palo Alto,5118
Distrito Federal,Cuajimalpa de Morelos,Campestre Palo Alto,5119
Distrito Federal,Cuajimalpa de Morelos,Bosques de las Lomas,5120
Distrito Federal,Cuajimalpa de Morelos,Villas Marbella,5126
Distrito Federal,Cuajimalpa de Morelos,Cumbres Reforma,5128
Distrito Federal,Cuajimalpa de Morelos,Lomas del Chamizal,5129
Distrito Federal,Cuajimalpa de Morelos,Rincón de las Lomas,5130
Distrito Federal,Cuajimalpa de Morelos,San José de los Cedros,5200
Distrito Federal,Cuajimalpa de Morelos,Club de Golf Bosques,5214
Distrito Federal,Cuajimalpa de Morelos,Granjas Navidad,5219
Distrito Federal,Cuajimalpa de Morelos,Tepetongo,5220
Distrito Federal,Cuajimalpa de Morelos,El Ébano,5230
Distrito Federal,Cuajimalpa de Morelos,Nueva Rosita,5238
Distrito Federal,Cuajimalpa de Morelos,El Molino,5240
Distrito Federal,Cuajimalpa de Morelos,Jardines de la Palma,5249
Distrito Federal,Cuajimalpa de Morelos,Jesús del Monte,5260
Distrito Federal,Cuajimalpa de Morelos,Villas de Cuajimalpa,5268
Distrito Federal,Cuajimalpa de Morelos,Amado Nervo,5269
Distrito Federal,Cuajimalpa de Morelos,Manzanastitla,5270
Distrito Federal,Cuajimalpa de Morelos,Adolfo López Mateos,5280
Distrito Federal,Cuajimalpa de Morelos,El Molinito,5310
Distrito Federal,Cuajimalpa de Morelos,El Yaqui,5320
Distrito Federal,Cuajimalpa de Morelos,Memetla,5330
Distrito Federal,Cuajimalpa de Morelos,Lomas de Memetla,5330
Distrito Federal,Cuajimalpa de Morelos,Ampliación Memetla,5330
Distrito Federal,Cuajimalpa de Morelos,Ampliación el Yaqui,5330
Distrito Federal,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,5348
Distrito Federal,Cuajimalpa de Morelos,Cruz Manca,5349
Distrito Federal,Cuajimalpa de Morelos,Locaxco,5360
Distrito Federal,Cuajimalpa de Morelos,Las Tinajas,5370
Distrito Federal,Cuajimalpa de Morelos,Lomas de San Pedro,5379
Distrito Federal,Cuajimalpa de Morelos,El Tianguillo,5400
Distrito Federal,Cuajimalpa de Morelos,San Lorenzo Acopilco,5410
Distrito Federal,Cuajimalpa de Morelos,1° de Mayo,5410
Distrito Federal,Cuajimalpa de Morelos,Contadero,5500
Distrito Federal,Cuajimalpa de Morelos,La Venta,5520
Distrito Federal,Cuajimalpa de Morelos,Abdias Garcia Soto,5530
Distrito Federal,Cuajimalpa de Morelos,San Mateo Tlaltenango,5600
Distrito Federal,Cuajimalpa de Morelos,Santa Rosa Xochiac,5610
Distrito Federal,Cuajimalpa de Morelos,Prados de La Montaña,5619
Distrito Federal,Cuajimalpa de Morelos,Prados de La Montaña,5620
Distrito Federal,Cuajimalpa de Morelos,Cruz Blanca,5700
Distrito Federal,Cuajimalpa de Morelos,Las Maromas,5710
Distrito Federal,Cuajimalpa de Morelos,Xalpa,5730
Distrito Federal,Cuajimalpa de Morelos,La Pila,5750
Distrito Federal,Cuajimalpa de Morelos,Las Lajas,5760
Distrito Federal,Cuajimalpa de Morelos,Agua Bendita,5780
Distrito Federal,Cuauhtémoc,Centro (Área 1),6000
Distrito Federal,Cuauhtémoc,Torre Latinoamericana,6007
Distrito Federal,Cuauhtémoc,Centro (Área 2),6010
Distrito Federal,Cuauhtémoc,H Cámara de Senadores,6018
Distrito Federal,Cuauhtémoc,Centro (Área 3),6020
Distrito Federal,Cuauhtémoc,Tabacalera,6030
Distrito Federal,Cuauhtémoc,Banorte,6038
Distrito Federal,Cuauhtémoc,ISSSTE,6039
Distrito Federal,Cuauhtémoc,Centro (Área 4),6040
Distrito Federal,Cuauhtémoc,Centro (Área 5),6050
Distrito Federal,Cuauhtémoc,Instituto Maurer,6057
Distrito Federal,Cuauhtémoc,Procuraduría General de La República,6058
Distrito Federal,Cuauhtémoc,Centro (Área 6),6060
Distrito Federal,Cuauhtémoc,Suprema Corte de Justicia,6065
Distrito Federal,Cuauhtémoc,Secretaria de Hacienda y Crédito Publico,6066
Distrito Federal,Cuauhtémoc,Presidencia de La República,6067
Distrito Federal,Cuauhtémoc,Departamento del Distrito Federal,6068
Distrito Federal,Cuauhtémoc,Centro (Área 7),6070
Distrito Federal,Cuauhtémoc,Confederación de Cámaras Nacionales de Comercio,6079
Distrito Federal,Cuauhtémoc,Centro (Área 8),6080
Distrito Federal,Cuauhtémoc,Centro (Área 9),6090
Distrito Federal,Cuauhtémoc,Hipódromo,6100
Distrito Federal,Cuauhtémoc,Condesa,6140
Distrito Federal,Cuauhtémoc,Hipódromo Condesa,6170
Distrito Federal,Cuauhtémoc,Instituto Mexicano de Comercio Exterior,6171
Distrito Federal,Cuauhtémoc,Secretaria de Economía,6179
Distrito Federal,Cuauhtémoc,Partido Socialista de los Trabajadores,6199
Distrito Federal,Cuauhtémoc,Plan Tepito,6200
Distrito Federal,Cuauhtémoc,Morelos,6200
Distrito Federal,Cuauhtémoc,Peralvillo,6220
Distrito Federal,Cuauhtémoc,Valle Gómez,6240
Distrito Federal,Cuauhtémoc,Ex-Hipódromo de Peralvillo,6250
Distrito Federal,Cuauhtémoc,Maza,6270
Distrito Federal,Cuauhtémoc,Felipe Pescador,6280
Distrito Federal,Cuauhtémoc,Guerrero,6300
Distrito Federal,Cuauhtémoc,Dirección General de Recaudación de la SHCP,6309
Distrito Federal,Cuauhtémoc,Buenavista,6350
Distrito Federal,Cuauhtémoc,Delegación Política Cuauhtémoc,6357
Distrito Federal,Cuauhtémoc,Santa Maria La Ribera,6400
Distrito Federal,Cuauhtémoc,Santa Maria Insurgentes,6430
Distrito Federal,Cuauhtémoc,Atlampa,6450
Distrito Federal,Cuauhtémoc,San Rafael,6470
Distrito Federal,Cuauhtémoc,Hemphill Schools,6479
Distrito Federal,Cuauhtémoc,Cuauhtémoc,6500
Distrito Federal,Cuauhtémoc,Cámara Nacional de Aerotransportes,6589
Distrito Federal,Cuauhtémoc,Confederación de Cámaras Industriales de los EUM,6597
Distrito Federal,Cuauhtémoc,Comisión Federal de Electricidad,6598
Distrito Federal,Cuauhtémoc,Teléfonos de México S.A. de CV,6599
Distrito Federal,Cuauhtémoc,Juárez,6600
Distrito Federal,Cuauhtémoc,Banco Internacional S.A. de CV,6606
Distrito Federal,Cuauhtémoc,Cámara Nacional de Comercio de la Ciudad de México,6609
Distrito Federal,Cuauhtémoc,Cámara Nacional de La Industria de La Televisión Por Cable,6691
Distrito Federal,Cuauhtémoc,National Schools,6692
Distrito Federal,Cuauhtémoc,Cámara Nacional de Transportes y Comunicación,6693
Distrito Federal,Cuauhtémoc,Inverlat,6694
Distrito Federal,Cuauhtémoc,Citibank S.A.,6695
Distrito Federal,Cuauhtémoc,Secretaria de Salud,6696
Distrito Federal,Cuauhtémoc,IMSS,6698
Distrito Federal,Cuauhtémoc,Secretaria de Gobernación,6699
Distrito Federal,Cuauhtémoc,Roma Norte,6700
Distrito Federal,Cuauhtémoc,Carnet Promoción y Operación S.A. de CV,6704
Distrito Federal,Cuauhtémoc,Secretaria de Transportes y Vialidad,6707
Distrito Federal,Cuauhtémoc,Doctores,6720
Distrito Federal,Cuauhtémoc,Televisa S.A.,6724
Distrito Federal,Cuauhtémoc,Centro Medico Siglo XXI,6725
Distrito Federal,Cuauhtémoc,Tesorería del Distrito Federal,6727
Distrito Federal,Cuauhtémoc,Unidad Soldominio,6728
Distrito Federal,Cuauhtémoc,Hospital General de México,6729
Distrito Federal,Cuauhtémoc,Centro Urbano Benito Juárez,6740
Distrito Federal,Cuauhtémoc,Roma Sur,6760
Distrito Federal,Cuauhtémoc,Buenos Aires,6780
Distrito Federal,Cuauhtémoc,Cámara Nacional de la Industria Cinematográfica,6796
Distrito Federal,Cuauhtémoc,Partido Popular Socialista,6797
Distrito Federal,Cuauhtémoc,Partido de La Revolución Democrática,6798
Distrito Federal,Cuauhtémoc,Obrera,6800
Distrito Federal,Cuauhtémoc,Transito,6820
Distrito Federal,Cuauhtémoc,Esperanza,6840
Distrito Federal,Cuauhtémoc,Asturias,6850
Distrito Federal,Cuauhtémoc,Vista Alegre,6860
Distrito Federal,Cuauhtémoc,Paulino Navarro,6870
Distrito Federal,Cuauhtémoc,Algarin,6880
Distrito Federal,Cuauhtémoc,Ampliación Asturias,6890
Distrito Federal,Cuauhtémoc,Nonoalco Tlatelolco,6900
Distrito Federal,Cuauhtémoc,San Simón Tolnahuac,6920
Distrito Federal,Cuauhtémoc,Secretaria de Relaciones Exteriores,6995
Distrito Federal,Gustavo A. Madero,Aragón la Villa,7000
Distrito Federal,Gustavo A. Madero,Rosas del Tepeyac,7010
Distrito Federal,Gustavo A. Madero,Tepetates,7010
Distrito Federal,Gustavo A. Madero,Santa Isabel Tola,7010
Distrito Federal,Gustavo A. Madero,Tepeyac Insurgentes,7020
Distrito Federal,Gustavo A. Madero,Santiago Atzacoalco,7040
Distrito Federal,Gustavo A. Madero,Villa Gustavo A. Madero,7050
Distrito Federal,Gustavo A. Madero,15 de Agosto,7058
Distrito Federal,Gustavo A. Madero,Delegación Política Gustavo A Madero,7059
Distrito Federal,Gustavo A. Madero,Estanzuela,7060
Distrito Federal,Gustavo A. Madero,Triunfo de La República,7069
Distrito Federal,Gustavo A. Madero,La Cruz,7070
Distrito Federal,Gustavo A. Madero,Dinamita,7070
Distrito Federal,Gustavo A. Madero,Martín Carrera,7070
Distrito Federal,Gustavo A. Madero,Gabriel Hernández,7080
Distrito Federal,Gustavo A. Madero,Ampliación Gabriel Hernández,7089
Distrito Federal,Gustavo A. Madero,C.T.M. El Risco,7090
Distrito Federal,Gustavo A. Madero,C.T.M. Atzacoalco,7090
Distrito Federal,Gustavo A. Madero,Cuautepec Barrio Alto,7100
Distrito Federal,Gustavo A. Madero,San Miguel,7100
Distrito Federal,Gustavo A. Madero,San Antonio,7109
Distrito Federal,Gustavo A. Madero,Lomas de Cuautepec,7110
Distrito Federal,Gustavo A. Madero,Malacates,7119
Distrito Federal,Gustavo A. Madero,Ampliación Malacates,7119
Distrito Federal,Gustavo A. Madero,El Tepetatal,7130
Distrito Federal,Gustavo A. Madero,Compositores Mexicanos,7130
Distrito Federal,Gustavo A. Madero,Ampliación Arboledas,7140
Distrito Federal,Gustavo A. Madero,Forestal,7140
Distrito Federal,Gustavo A. Madero,Forestal I,7140
Distrito Federal,Gustavo A. Madero,Arboledas,7140
Distrito Federal,Gustavo A. Madero,Forestal II,7144
Distrito Federal,Gustavo A. Madero,La Lengüeta,7144
Distrito Federal,Gustavo A. Madero,Parque Metropolitano,7149
Distrito Federal,Gustavo A. Madero,La Casilda,7150
Distrito Federal,Gustavo A. Madero,Juventino Rosas,7150
Distrito Federal,Gustavo A. Madero,Loma La Palma,7160
Distrito Federal,Gustavo A. Madero,Tlacaélel,7164
Distrito Federal,Gustavo A. Madero,Luis Donaldo Colosio,7164
Distrito Federal,Gustavo A. Madero,Graciano Sánchez,7164
Distrito Federal,Gustavo A. Madero,Prados de Cuautepec,7164
Distrito Federal,Gustavo A. Madero,Palmatitla,7170
Distrito Federal,Gustavo A. Madero,General Felipe Berriozabal,7180
Distrito Federal,Gustavo A. Madero,Ampliación Cocoyotes,7180
Distrito Federal,Gustavo A. Madero,Cocoyotes,7180
Distrito Federal,Gustavo A. Madero,6 de Junio,7183
Distrito Federal,Gustavo A. Madero,Vista Hermosa,7187
Distrito Federal,Gustavo A. Madero,Tlalpexco,7188
Distrito Federal,Gustavo A. Madero,Ahuehuetes,7189
Distrito Federal,Gustavo A. Madero,Valle de Madero,7190
Distrito Federal,Gustavo A. Madero,Del Carmen,7199
Distrito Federal,Gustavo A. Madero,Cuautepec de Madero,7200
Distrito Federal,Gustavo A. Madero,Del Bosque,7207
Distrito Federal,Gustavo A. Madero,Reclusorio Norte,7208
Distrito Federal,Gustavo A. Madero,Guadalupe Victoria Cuautepec,7209
Distrito Federal,Gustavo A. Madero,Chalma de Guadalupe,7210
Distrito Federal,Gustavo A. Madero,Ampliación Chalma de Guadalupe,7214
Distrito Federal,Gustavo A. Madero,Castillo Chico,7220
Distrito Federal,Gustavo A. Madero,Castillo Grande,7220
Distrito Federal,Gustavo A. Madero,Ampliación Castillo Grande,7224
Distrito Federal,Gustavo A. Madero,Zona Escolar,7230
Distrito Federal,Gustavo A. Madero,Zona Escolar Oriente,7239
Distrito Federal,Gustavo A. Madero,El Arbolillo,7240
Distrito Federal,Gustavo A. Madero,Matías Romero,7248
Distrito Federal,Gustavo A. Madero,Tonaca Coutitlán,7248
Distrito Federal,Gustavo A. Madero,México Ixapan,7248
Distrito Federal,Gustavo A. Madero,Hayde Solís C,7248
Distrito Federal,Gustavo A. Madero,Tablas de Santa Teresa,7248
Distrito Federal,Gustavo A. Madero,El Arbolillo III CROC,7249
Distrito Federal,Gustavo A. Madero,El Arbolillo II CROC,7249
Distrito Federal,Gustavo A. Madero,Benito Juárez,7250
Distrito Federal,Gustavo A. Madero,Ampliación Benito Juárez,7259
Distrito Federal,Gustavo A. Madero,Solidaridad Nacional,7268
Distrito Federal,Gustavo A. Madero,El Arbolillo CTM,7269
Distrito Federal,Gustavo A. Madero,Residencial Acueducto de Guadalupe,7270
Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe,7279
Distrito Federal,Gustavo A. Madero,Zona Militar,7280
Distrito Federal,Gustavo A. Madero,Jorge Negrete,7280
Distrito Federal,Gustavo A. Madero,La Pastora,7290
Distrito Federal,Gustavo A. Madero,Lindavista Norte,7300
Distrito Federal,Gustavo A. Madero,Lindavista Sur,7300
Distrito Federal,Gustavo A. Madero,Revolución IMSS,7309
Distrito Federal,Gustavo A. Madero,Barrio Candelaria Ticomán,7310
Distrito Federal,Gustavo A. Madero,FOVISSSTE,7320
Distrito Federal,Gustavo A. Madero,La Escalera,7320
Distrito Federal,Gustavo A. Madero,La Purísima Ticomán,7320
Distrito Federal,Gustavo A. Madero,Residencial La Escalera,7320
Distrito Federal,Gustavo A. Madero,PEMEX Lindavista,7323
Distrito Federal,Gustavo A. Madero,Arroyo de Guadalupe,7326
Distrito Federal,Gustavo A. Madero,Sutic Vallejo,7327
Distrito Federal,Gustavo A. Madero,Escuadrón 201 INFONAVIT,7328
Distrito Federal,Gustavo A. Madero,Ticoman,7329
Distrito Federal,Gustavo A. Madero,Santa Maria Ticoman,7330
Distrito Federal,Gustavo A. Madero,La Laguna Ticomán,7340
Distrito Federal,Gustavo A. Madero,San José Ticomán,7340
Distrito Federal,Gustavo A. Madero,Acueducto de Ticoman 1044,7349
Distrito Federal,Gustavo A. Madero,San Juan y Guadalupe Ticomán,7350
Distrito Federal,Gustavo A. Madero,Guadalupe Ticomán,7350
Distrito Federal,Gustavo A. Madero,San Rafael Ticomán,7359
Distrito Federal,Gustavo A. Madero,Juan de Dios Bátiz,7360
Distrito Federal,Gustavo A. Madero,San Pedro Zacatenco,7360
Distrito Federal,Gustavo A. Madero,Lomas de San Juan Ixhuatepec 2a Sección,7363
Distrito Federal,Gustavo A. Madero,Residencial Zacatenco,7369
Distrito Federal,Gustavo A. Madero,Capultitlan,7370
Distrito Federal,Gustavo A. Madero,Tlacamaca,7380
Distrito Federal,Gustavo A. Madero,Maximino Ávila Camacho,7380
Distrito Federal,Gustavo A. Madero,Salvador Díaz Mirón,7400
Distrito Federal,Gustavo A. Madero,Villa Hermosa,7410
Distrito Federal,Gustavo A. Madero,Juan González Romero,7410
Distrito Federal,Gustavo A. Madero,Nueva Atzacoalco,7420
Distrito Federal,Gustavo A. Madero,El Coyol,7420
Distrito Federal,Gustavo A. Madero,Del Obrero,7430
Distrito Federal,Gustavo A. Madero,Vasco de Quiroga,7440
Distrito Federal,Gustavo A. Madero,DM Nacional,7450
Distrito Federal,Gustavo A. Madero,Ferrocarrilera,7455
Distrito Federal,Gustavo A. Madero,Residencial Oriente,7456
Distrito Federal,Gustavo A. Madero,LI Legislatura,7456
Distrito Federal,Gustavo A. Madero,El Coyol 2,7457
Distrito Federal,Gustavo A. Madero,José Maria Morelos y Pavón 2,7457
Distrito Federal,Gustavo A. Madero,Eduardo Molina,7458
Distrito Federal,Gustavo A. Madero,José Maria Morelos y Pavón 1,7459
Distrito Federal,Gustavo A. Madero,Granjas Modernas,7460
Distrito Federal,Gustavo A. Madero,Constitución de La República,7469
Distrito Federal,Gustavo A. Madero,Ampliación San Juan de Aragón,7470
Distrito Federal,Gustavo A. Madero,San Pedro El Chico,7480
Distrito Federal,Gustavo A. Madero,La Pradera,7500
Distrito Federal,Gustavo A. Madero,La Pradera 1a Sección,7509
Distrito Federal,Gustavo A. Madero,Pradera II Sección,7509
Distrito Federal,Gustavo A. Madero,San Felipe de Jesús,7510
Distrito Federal,Gustavo A. Madero,25 de Julio,7520
Distrito Federal,Gustavo A. Madero,Campestre Aragón,7530
Distrito Federal,Gustavo A. Madero,Éxito Enseñanza y Triunfo,7530
Distrito Federal,Gustavo A. Madero,La Esmeralda,7540
Distrito Federal,Gustavo A. Madero,El Milagro,7548
Distrito Federal,Gustavo A. Madero,La Esmeralda 2a Sección,7549
Distrito Federal,Gustavo A. Madero,La Esmeralda 1a Sección,7549
Distrito Federal,Gustavo A. Madero,Providencia,7550
Distrito Federal,Gustavo A. Madero,Ampliación Providencia,7560
Distrito Federal,Gustavo A. Madero,Villa de Aragón,7570
Distrito Federal,Gustavo A. Madero,Ampliación Casas Alemán,7580
Distrito Federal,Gustavo A. Madero,Progreso Nacional,7600
Distrito Federal,Gustavo A. Madero,Santa Rosa,7620
Distrito Federal,Gustavo A. Madero,San José de La Escalera,7630
Distrito Federal,Gustavo A. Madero,Santiago Atepetlac,7640
Distrito Federal,Gustavo A. Madero,Ampliación Progreso Nacional,7650
Distrito Federal,Gustavo A. Madero,Guadalupe,7660
Distrito Federal,Gustavo A. Madero,Guadalupe Proletaria,7670
Distrito Federal,Gustavo A. Madero,Ampliación Guadalupe Proletaria,7680
